velx	vely	velz	angx	angy	angz
0.003794762	1.107786	0.252611	-5.832157	-0.1648713	1.470969
-0.01262576	1.148167	0.2185526	-5.939792	-0.2198773	1.574597
-0.04838406	1.195783	0.1338692	-6.060186	-0.2238036	1.584329
-0.06126337	1.218324	0.06439255	-6.056872	-0.03614914	1.346822
-0.07169796	1.222383	0.01403386	-5.98856	-0.0160463	1.281679
-0.09162089	1.198793	-0.06867514	-5.805979	-0.0723944	1.219242
-0.1182319	1.167106	-0.1329535	-5.544642	-0.1999708	1.272251
-0.1362434	1.118771	-0.180028	-5.200122	-0.1962562	1.362336
-0.1441561	1.086421	-0.2122642	-4.969674	-0.1437196	1.512037
-0.159656	1.036646	-0.2527828	-4.69396	-0.01945249	1.88643
-0.1730887	0.9885019	-0.2824363	-4.601546	0.1508628	2.070552
-0.152754	0.9184994	-0.3297042	-4.670557	-0.001364281	1.248511
-0.1487175	0.9010825	-0.3379807	-4.66714	-0.1129836	0.9631522
-0.1556793	0.8386773	-0.3594907	-4.502103	-0.3461144	0.6306436
-0.1702831	0.7420384	-0.3711679	-4.069886	-0.3340839	0.8964469
-0.1757742	0.6657445	-0.3653466	-3.724236	-0.2589566	1.069954
-0.1778516	0.6158323	-0.3570954	-3.506572	-0.2537023	1.066319
-0.1732874	0.551138	-0.3432459	-3.219135	-0.1876386	1.062635
-0.1699915	0.5142012	-0.3346795	-3.074944	-0.2019044	1.018113
-0.1673645	0.4523531	-0.3206683	-2.842398	-0.4049531	0.7823884
-0.1587043	0.3824979	-0.2958416	-2.499599	-0.6534891	0.5169867
-0.1470033	0.305252	-0.2556641	-2.021685	-0.7276392	0.4298379
-0.1359231	0.2485879	-0.2185417	-1.659762	-0.6644056	0.41253
-0.1106964	0.1681704	-0.1521157	-1.093322	-0.5509287	0.346254
-0.08090187	0.08812878	-0.08382475	-0.5058281	-0.453731	0.2543329
-0.05792012	0.003790823	-0.00758418	0.1195453	-0.3450644	0.1727952
-0.02797624	-0.07718315	0.06911697	0.7572856	-0.2067677	0.09917258
